DBID,CUIs
DB09085,C0474444
DB09085,C0522224
DB09085,C0677500
DB09085,C1761613
DB06764,C0004093
DB06764,C0018681
DB06764,C0030252
DB06764,C0038999
DB06764,C0040822
DB06764,C0220870
DB06764,C0332575
DB06764,C0677500
DB06764,C0877014
DB06764,C0917801
DB09070,C0003862
DB09070,C0006145
DB09070,C0006852
DB09070,C0013604
DB09070,C0014742
DB09070,C0014743
DB09070,C0016977
DB09070,C0017178
DB09070,C0018681
DB09070,C0026946
DB09070,C0027651
DB09070,C0030794
DB09070,C0033774
DB09070,C0033777
DB09070,C0037274
DB09070,C0038454
DB09070,C0149931
DB09070,C0178298
DB09070,C0232409
DB09070,C0240515
DB09070,C0262397
DB09070,C0302592
DB09070,C0344232
DB09070,C0476089
DB09070,C0476427
DB09070,C0547030
DB09070,C0702166
DB09070,C0877338
DB09070,C1112274
DB09070,C1368065
DB09070,C1861172
DB09070,C2697368
DB06823,C0000737
DB06823,C0002871
DB06823,C0003862
DB06823,C0004093
DB06823,C0006271
DB06823,C0011991
DB06823,C0013491
DB06823,C0014457
DB06823,C0015672
DB06823,C0015967
DB06823,C0016204
DB06823,C0018965
DB06823,C0019079
DB06823,C0023530
DB06823,C0027497
DB06823,C0027726
DB06823,C0030807
DB06823,C0033687
DB06823,C0033774
DB06823,C0037301
DB06823,C0085593
DB06823,C0151480
DB06823,C0151934
DB06823,C0409974
DB06823,C0497156
DB06823,C0497365
DB06823,C0549225
DB06823,C0936215
DB06823,C1291077
DB06823,C1320835
DB13064,C0003811
DB13064,C0004936
DB13064,C0013604
DB13064,C0014591
DB13064,C0015672
DB13064,C0017178
DB13064,C0018524
DB13064,C0018681
DB13064,C0018799
DB13064,C0020517
DB13064,C0021053
DB13064,C0025061
DB13064,C0027497
DB13064,C0030252
DB13064,C0033774
DB13064,C0039231
DB13064,C0178298
DB13064,C0231919
DB13064,C0236003
DB13064,C0475765
DB13064,C0521481
DB13064,C0858259
DB13064,C0917801
DB13064,C1260880
DB13064,C2830004
DB06824,C0000737
DB06824,C0004093
DB06824,C0024141
DB06824,C0026821
DB06824,C0035410
DB06824,C0041582
DB06824,C0231218
DB06824,C0232493
DB06824,C0234233
DB06824,C0240066
DB06826,C0006277
DB06826,C0009763
DB06826,C0010037
DB06826,C0011849
DB06826,C0012569
DB06826,C0015423
DB06826,C0018681
DB06826,C0020517
DB06826,C0020538
DB06826,C0022904
DB06826,C0027497
DB06826,C0029124
DB06826,C0030193
DB06826,C0030252
DB06826,C0033774
DB06826,C0035317
DB06826,C0037199
DB06826,C0043352
DB06826,C0151571
DB06826,C0151827
DB06826,C0242225
DB06826,C0314719
DB06826,C0423602
DB06826,C0677500
DB06826,C0917801
DB13100,C0002792
DB13100,C0002994
DB13100,C0030193
DB13100,C0042109
DB13100,C0863083
DB09096,C0002792
DB09096,C0013604
DB09096,C0020517
DB09096,C0021053
DB09096,C0030193
DB09096,C0033774
DB09096,C0041834
DB09096,C0162820
DB09096,C0178298
DB09096,C1325847
DB13169,C0002170
DB13169,C0011991
DB13169,C0013604
DB13169,C0018418
DB13169,C0019572
DB13169,C0022107
DB13169,C0027497
DB13169,C0027651
DB13169,C0028960
DB13169,C0156312
DB13169,C0687133
DB13169,C0702166
DB13169,C0917801
DB09460,C0000729
DB09460,C0002063
DB09460,C0007642
DB09460,C0015376
DB09460,C0020440
DB09460,C0020488
DB09460,C0020578
DB09460,C0027497
DB09460,C0027540
DB09460,C0041582
DB09460,C0151699
DB09460,C0220983
DB09460,C0235318
DB09460,C0392197
DB09460,C1291077
DB09084,C0018681
DB09084,C0027497
DB09084,C0028643
DB09084,C0677500
DB09084,C0700184
DB13872,C0002994
DB13872,C0004093
DB13872,C0004134
DB13872,C0004936
DB13872,C0009676
DB13872,C0009806
DB13872,C0012569
DB13872,C0015672
DB13872,C0017178
DB13872,C0018524
DB13872,C0018681
DB13872,C0018799
DB13872,C0020517
DB13872,C0021053
DB13872,C0022107
DB13872,C0027497
DB13872,C0033774
DB13872,C0034880
DB13872,C0037822
DB13872,C0038661
DB13872,C0038663
DB13872,C0039231
DB13872,C0042075
DB13872,C0042109
DB13872,C0043352
DB13872,C0087169
DB13872,C0178298
DB13872,C0232492
DB13872,C0233459
DB13872,C0233494
DB13872,C0233754
DB13872,C0233795
DB13872,C0278079
DB13872,C0278080
DB13872,C0281774
DB13872,C0549249
DB13872,C0554976
DB13872,C2830004
DB11072,C0020517
DB11072,C0234215
DB11104,C0000737
DB11104,C0002792
DB11104,C0004936
DB11104,C0005940
DB11104,C0008031
DB11104,C0015397
DB11104,C0015672
DB11104,C0017178
DB11104,C0018681
DB11104,C0020517
DB11104,C0020649
DB11104,C0021053
DB11104,C0025061
DB11104,C0027497
DB11104,C0030193
DB11104,C0033774
DB11104,C0037195
DB11104,C0041657
DB11104,C0042373
DB11104,C0151744
DB11104,C0178298
DB11104,C0235710
DB11104,C0340865
DB11104,C0344232
DB11104,C0595877
DB11104,C0917801
DB12403,C0000737
DB12403,C0001824
DB12403,C0002170
DB12403,C0002792
DB12403,C0002871
DB12403,C0003811
DB12403,C0006277
DB12403,C0006849
DB12403,C0008031
DB12403,C0011991
DB12403,C0012739
DB12403,C0013491
DB12403,C0014591
DB12403,C0015967
DB12403,C0018802
DB12403,C0018965
DB12403,C0020517
DB12403,C0020538
DB12403,C0020649
DB12403,C0023530
DB12403,C0027497
DB12403,C0030193
DB12403,C0034150
DB12403,C0037926
DB12403,C0038454
DB12403,C0038990
DB12403,C0042401
DB12403,C0085593
DB12403,C0085610
DB12403,C0151699
DB12403,C0151825
DB12403,C0162119
DB12403,C0497156
DB12965,C0009917
DB12965,C0014742
DB12965,C0023530
DB12965,C0036679
DB12965,C0243026
DB12965,C2747813
DB11136,C0009421
DB11136,C0027497
DB11136,C0041582
DB11136,C0151763
DB09130,C0002871
DB09130,C0013390
DB09130,C0023533
DB09130,C0026821
DB09130,C0030193
DB09130,C0030790
DB09130,C0032961
DB09130,C0032987
DB09130,C0042109
DB09130,C0042267
DB09130,C0863090
DB09130,C1384606
DB12091,C0000737
DB12091,C0002418
DB12091,C0002792
DB12091,C0002994
DB12091,C0003811
DB12091,C0003862
DB12091,C0004093
DB12091,C0004096
DB12091,C0006266
DB12091,C0007859
DB12091,C0008031
DB12091,C0009421
DB12091,C0009676
DB12091,C0009763
DB12091,C0009782
DB12091,C0009806
DB12091,C0009917
DB12091,C0010520
DB12091,C0011991
DB12091,C0012569
DB12091,C0013604
DB12091,C0014591
DB12091,C0014742
DB12091,C0015376
DB12091,C0015397
DB12091,C0015672
DB12091,C0015967
DB12091,C0016204
DB12091,C0017178
DB12091,C0017638
DB12091,C0018524
DB12091,C0018681
DB12091,C0018799
DB12091,C0019079
DB12091,C0020437
DB12091,C0020456
DB12091,C0020517
DB12091,C0020538
DB12091,C0020580
DB12091,C0020615
DB12091,C0020649
DB12091,C0021053
DB12091,C0021368
DB12091,C0022281
DB12091,C0023066
DB12091,C0025061
DB12091,C0026826
DB12091,C0027424
DB12091,C0027497
DB12091,C0027540
DB12091,C0028643
DB12091,C0028961
DB12091,C0030193
DB12091,C0030196
DB12091,C0030232
DB12091,C0030252
DB12091,C0030794
DB12091,C0033774
DB12091,C0034063
DB12091,C0034880
DB12091,C0036974
DB12091,C0037036
DB12091,C0037199
DB12091,C0038999
DB12091,C0039231
DB12091,C0040046
DB12091,C0040822
DB12091,C0041657
DB12091,C0041834
DB12091,C0042109
DB12091,C0042373
DB12091,C0042571
DB12091,C0043144
DB12091,C0043352
DB12091,C0085593
DB12091,C0151578
DB12091,C0151602
DB12091,C0151610
DB12091,C0151734
DB12091,C0151828
DB12091,C0152227
DB12091,C0155169
DB12091,C0162285
DB12091,C0178298
DB12091,C0221201
DB12091,C0231218
DB12091,C0232461
DB12091,C0234215
DB12091,C0267941
DB12091,C0340865
DB12091,C0392197
DB12091,C0423791
DB12091,C0428977
DB12091,C0521508
DB12091,C0521591
DB12091,C0542571
DB12091,C0547030
DB12091,C0700590
DB12091,C0750876
DB12091,C0853908
DB12091,C1443060
DB12091,C2363730
DB12091,C2609414
DB12091,C2830004
DB00971,C0002170
DB11150,C0000729
DB11150,C0011991
DB11150,C0027497
DB11150,C1761609
DB09322,C0027497
DB09414,C0004093
DB09414,C0009676
DB09414,C0015672
DB09414,C0018681
DB09414,C0020488
DB09414,C0020649
DB09414,C0026821
DB09414,C0028643
DB09414,C0028961
DB09414,C0030193
DB09414,C0039231
DB09414,C0040822
DB09414,C0042023
DB09414,C0085681
DB09414,C0151723
DB09414,C0241379
DB09414,C0268000
DB09414,C0428977
DB09414,C0574002
DB09316,C0009763
DB09316,C0011991
DB09316,C0015967
DB09316,C0020649
DB09316,C0027497
DB09316,C0033774
DB09316,C0038990
DB09316,C0040822
DB09316,C0085593
DB09316,C0340865
DB09316,C0344232
DB06153,C0004093
DB06153,C0009676
DB06153,C0013604
DB06153,C0015672
DB06153,C0018681
DB06153,C0020649
DB06153,C0027497
DB06153,C0043352
DB06153,C0221490
DB06153,C0232461
DB09117,C0009676
DB09117,C0026821
DB09117,C0027497
DB09117,C0027720
DB09117,C0038990
DB09117,C0040822
DB09117,C0161479
DB09117,C0220981
DB09117,C0278079
DB09421,C0015376
DB09421,C0018681
DB09421,C0020517
DB09421,C0020538
DB09421,C0020649
DB09421,C0027497
DB09421,C0032001
DB09421,C0038990
DB09421,C0043352
DB09421,C0220870
DB09421,C0270611
DB09421,C0376288
DB09421,C2225524
DB11750,C0002170
DB11750,C0010481
DB11750,C0011603
DB11750,C0013604
DB11750,C0014130
DB11750,C0015256
DB11750,C0017979
DB11750,C0018681
DB11750,C0020456
DB11750,C0020555
DB11750,C0027441
DB11750,C0027497
DB11750,C0030193
DB11750,C0033774
DB11750,C0039446
DB11750,C0041834
DB11750,C0042109
DB11750,C0151514
DB11750,C0151827
DB11750,C0162820
DB11750,C0162835
DB11750,C0178298
DB11750,C0234215
DB11750,C0234233
DB11750,C0235266
DB11750,C0241136
DB11750,C0241166
DB11750,C0263449
DB11750,C0271738
DB11750,C0344232
DB11750,C0392707
DB11750,C0474378
DB11750,C0549201
DB11750,C0549202
DB11750,C0677500
DB11750,C0851341
DB09142,C0000729
DB09142,C0011991
DB09142,C0018681
DB09142,C0020517
DB09142,C0020538
DB09142,C0020649
DB09142,C0026821
DB09142,C0027497
DB09142,C0028643
DB09142,C0030193
DB09142,C0038990
DB09142,C0041834
DB09142,C0220870
DB09142,C0221512
DB09142,C0234215
DB09142,C0700590
DB09142,C0740411
DB09118,C0004134
DB09118,C0004936
DB09118,C0012569
DB09118,C0015397
DB09118,C0015672
DB09118,C0017178
DB09118,C0022107
DB09118,C0027497
DB09118,C0042109
DB09118,C0043096
DB09118,C0162429
DB09118,C0178298
DB09118,C0349506
DB09118,C0424295
DB09118,C0585186
DB09118,C0917801
DB09118,C1971624
DB06794,C0010032
DB06794,C0013604
DB06794,C0015672
DB06794,C0018681
DB06794,C0020517
DB06794,C0022281
DB06794,C0027497
DB06794,C0033774
DB06794,C0038999
DB06794,C0041582
DB06794,C0151827
DB06794,C0231919
DB06794,C0234193
DB06794,C0234215
DB06794,C0235270
DB06794,C0235309
DB06794,C0314719
DB06794,C0344232
DB06794,C0423153
DB06794,C0423602
DB06794,C0677500
DB06794,C2830004
DB09220,C0000737
DB09220,C0002994
DB09220,C0003811
DB09220,C0004093
DB09220,C0006277
DB09220,C0007859
DB09220,C0008031
DB09220,C0008370
DB09220,C0009763
DB09220,C0009782
DB09220,C0009806
DB09220,C0011991
DB09220,C0012569
DB09220,C0013604
DB09220,C0014591
DB09220,C0015397
DB09220,C0015967
DB09220,C0016167
DB09220,C0017178
DB09220,C0018681
DB09220,C0019158
DB09220,C0020538
DB09220,C0020649
DB09220,C0020651
DB09220,C0023222
DB09220,C0023895
DB09220,C0027497
DB09220,C0030193
DB09220,C0030252
DB09220,C0033774
DB09220,C0038362
DB09220,C0038990
DB09220,C0039231
DB09220,C0041582
DB09220,C0042401
DB09220,C0042571
DB09220,C0042594
DB09220,C0085096
DB09220,C0085649
DB09220,C0178298
DB09220,C0231218
DB09220,C0267491
DB09220,C0542571
DB09220,C0917801
DB09220,C2830004
DB01088,C0006266
DB01088,C0008031
DB01088,C0009782
DB01088,C0011991
DB01088,C0014591
DB01088,C0017178
DB01088,C0018681
DB01088,C0018799
DB01088,C0018802
DB01088,C0019079
DB01088,C0020517
DB01088,C0020649
DB01088,C0021053
DB01088,C0025061
DB01088,C0026821
DB01088,C0027424
DB01088,C0027497
DB01088,C0030193
DB01088,C0030252
DB01088,C0035078
DB01088,C0039231
DB01088,C0039240
DB01088,C0041105
DB01088,C0042373
DB01088,C0042401
DB01088,C0043144
DB01088,C0085649
DB01088,C0151662
DB01088,C0151699
DB01088,C0178298
DB01088,C0234215
DB01088,C0235710
DB01088,C0236000
DB01088,C0687133
DB01088,C0700184
DB01088,C0858635
DB01088,C0917801
DB11868,C0000737
DB11868,C0001824
DB11868,C0001925
DB11868,C0002170
DB11868,C0002418
DB11868,C0003862
DB11868,C0004093
DB11868,C0004096
DB11868,C0004134
DB11868,C0004936
DB11868,C0006277
DB11868,C0007859
DB11868,C0008031
DB11868,C0009443
DB11868,C0009676
DB11868,C0009763
DB11868,C0009782
DB11868,C0009806
DB11868,C0011175
DB11868,C0011991
DB11868,C0012569
DB11868,C0013146
DB11868,C0013390
DB11868,C0013456
DB11868,C0013491
DB11868,C0013595
DB11868,C0014457
DB11868,C0014591
DB11868,C0014742
DB11868,C0015397
DB11868,C0015672
DB11868,C0015967
DB11868,C0017178
DB11868,C0017574
DB11868,C0018524
DB11868,C0018674
DB11868,C0018681
DB11868,C0018939
DB11868,C0019158
DB11868,C0020039
DB11868,C0020517
DB11868,C0021053
DB11868,C0022107
DB11868,C0023530
DB11868,C0023895
DB11868,C0025061
DB11868,C0026946
DB11868,C0027424
DB11868,C0027441
DB11868,C0027497
DB11868,C0029882
DB11868,C0030193
DB11868,C0030305
DB11868,C0030312
DB11868,C0032961
DB11868,C0033774
DB11868,C0037199
DB11868,C0037274
DB11868,C0038325
DB11868,C0038661
DB11868,C0038663
DB11868,C0040435
DB11868,C0040460
DB11868,C0040822
DB11868,C0042024
DB11868,C0042029
DB11868,C0042571
DB11868,C0043096
DB11868,C0085583
DB11868,C0085632
DB11868,C0085633
DB11868,C0086769
DB11868,C0149725
DB11868,C0151836
DB11868,C0151883
DB11868,C0151889
DB11868,C0162429
DB11868,C0178298
DB11868,C0206171
DB11868,C0232462
DB11868,C0232492
DB11868,C0232910
DB11868,C0233401
DB11868,C0233472
DB11868,C0233523
DB11868,C0233632
DB11868,C0233794
DB11868,C0235097
DB11868,C0235146
DB11868,C0242429
DB11868,C0270458
DB11868,C0344232
DB11868,C0344315
DB11868,C0424000
DB11868,C0424295
DB11868,C0520966
DB11868,C0542571
DB11868,C0575090
DB11868,C0687133
DB11868,C0851341
DB11868,C0858635
DB11868,C0917801
DB11868,C1260880
DB11868,C2830004
DB12286,C0004238
DB12286,C0004936
DB12286,C0009806
DB12286,C0011991
DB12286,C0017178
DB12286,C0018681
DB12286,C0018799
DB12286,C0018801
DB12286,C0020649
DB12286,C0027497
DB12286,C0039231
DB12286,C0042373
DB12286,C0042510
DB12286,C0042514
DB12286,C0151636
DB12286,C0151744
DB12286,C0162119
DB12286,C0162429
DB12286,C0340464
DB12286,C0917801
DB13873,C0000737
DB13873,C0002871
DB13873,C0003862
DB13873,C0004093
DB13873,C0004936
DB13873,C0006277
DB13873,C0009782
DB13873,C0009806
DB13873,C0011991
DB13873,C0015672
DB13873,C0017178
DB13873,C0018681
DB13873,C0019158
DB13873,C0020538
DB13873,C0025061
DB13873,C0026858
DB13873,C0027441
DB13873,C0027497
DB13873,C0030193
DB13873,C0030196
DB13873,C0030305
DB13873,C0035078
DB13873,C0035410
DB13873,C0037199
DB13873,C0042029
DB13873,C0042373
DB13873,C0151904
DB13873,C0162429
DB13873,C0235996
DB13873,C0851341
DB13873,C0858635
DB13873,C0917801
DB06769,C0000737
DB06769,C0002792
DB06769,C0002871
DB06769,C0003862
DB06769,C0004093
DB06769,C0004936
DB06769,C0006849
DB06769,C0008031
DB06769,C0009782
DB06769,C0009806
DB06769,C0011175
DB06769,C0011603
DB06769,C0011991
DB06769,C0015376
DB06769,C0015672
DB06769,C0015967
DB06769,C0017178
DB06769,C0018681
DB06769,C0018799
DB06769,C0018801
DB06769,C0020456
DB06769,C0020517
DB06769,C0020538
DB06769,C0020546
DB06769,C0020649
DB06769,C0021053
DB06769,C0023530
DB06769,C0025061
DB06769,C0026986
DB06769,C0027424
DB06769,C0027441
DB06769,C0027497
DB06769,C0030193
DB06769,C0030196
DB06769,C0031542
DB06769,C0033774
DB06769,C0037199
DB06769,C0038362
DB06769,C0038999
DB06769,C0039231
DB06769,C0041834
DB06769,C0042029
DB06769,C0042373
DB06769,C0043096
DB06769,C0043144
DB06769,C0043352
DB06769,C0085593
DB06769,C0085649
DB06769,C0151578
DB06769,C0151825
DB06769,C0151904
DB06769,C0162119
DB06769,C0162429
DB06769,C0178298
DB06769,C0231218
DB06769,C0232462
DB06769,C0232492
DB06769,C0243026
DB06769,C0311468
DB06769,C0740394
DB06769,C0746883
DB06769,C0851341
DB06769,C0858635
DB06769,C0917801
DB06769,C0949103
DB06769,C1412002
DB06769,C1535939
DB06769,C2830004
DB12395,C0000737
DB12395,C0001925
DB12395,C0002453
DB12395,C0002871
DB12395,C0003537
DB12395,C0004093
DB12395,C0004936
DB12395,C0006145
DB12395,C0006277
DB12395,C0007859
DB12395,C0009676
DB12395,C0009763
DB12395,C0009782
DB12395,C0009806
DB12395,C0011175
DB12395,C0011991
DB12395,C0012569
DB12395,C0013295
DB12395,C0014591
DB12395,C0015397
DB12395,C0015967
DB12395,C0017178
DB12395,C0017601
DB12395,C0018500
DB12395,C0018524
DB12395,C0018681
DB12395,C0018799
DB12395,C0020456
DB12395,C0020473
DB12395,C0020517
DB12395,C0020538
DB12395,C0020578
DB12395,C0020649
DB12395,C0020651
DB12395,C0021053
DB12395,C0022107
DB12395,C0023530
DB12395,C0025061
DB12395,C0026961
DB12395,C0027497
DB12395,C0030252
DB12395,C0030846
DB12395,C0033575
DB12395,C0037036
DB12395,C0037199
DB12395,C0037274
DB12395,C0037822
DB12395,C0038990
DB12395,C0039231
DB12395,C0039239
DB12395,C0039584
DB12395,C0040822
DB12395,C0042023
DB12395,C0042024
DB12395,C0042029
DB12395,C0042075
DB12395,C0042109
DB12395,C0042373
DB12395,C0042571
DB12395,C0043096
DB12395,C0043352
DB12395,C0080274
DB12395,C0080276
DB12395,C0085096
DB12395,C0085593
DB12395,C0149721
DB12395,C0151636
DB12395,C0151662
DB12395,C0151744
DB12395,C0151826
DB12395,C0151830
DB12395,C0152032
DB12395,C0152198
DB12395,C0162429
DB12395,C0178298
DB12395,C0231218
DB12395,C0231365
DB12395,C0232462
DB12395,C0233632
DB12395,C0234022
DB12395,C0235146
DB12395,C0338831
DB12395,C0344365
DB12395,C0391870
DB12395,C0424295
DB12395,C0428977
DB12395,C0438215
DB12395,C0474378
DB12395,C0520966
DB12395,C0522055
DB12395,C0542571
DB12395,C0549622
DB12395,C0740394
DB12395,C0851341
DB12395,C0855329
DB12395,C0917801
DB12395,C1320474
DB12395,C1384606
DB12395,C2830004
DB06211,C0002792
DB06211,C0002871
DB06211,C0006849
DB06211,C0011991
DB06211,C0017178
DB06211,C0018681
DB06211,C0020517
DB06211,C0021053
DB06211,C0023530
DB06211,C0027497
DB06211,C0031542
DB06211,C0033774
DB06211,C0038325
DB06211,C0042373
DB06211,C0151626
DB06211,C0178298
DB06211,C0206061
DB06211,C0235996
DB06211,C0687133
DB06211,C0851341
DB01117,C0000737
DB01117,C0002871
DB01117,C0002994
DB01117,C0004093
DB01117,C0006266
DB01117,C0009806
DB01117,C0011991
DB01117,C0014742
DB01117,C0015397
DB01117,C0015967
DB01117,C0017178
DB01117,C0018681
DB01117,C0019158
DB01117,C0020456
DB01117,C0020517
DB01117,C0020615
DB01117,C0020649
DB01117,C0021053
DB01117,C0023530
DB01117,C0027497
DB01117,C0030193
DB01117,C0030305
DB01117,C0033774
DB01117,C0037199
DB01117,C0038325
DB01117,C0038990
DB01117,C0042075
DB01117,C0042109
DB01117,C0151479
DB01117,C0151578
DB01117,C0151904
DB01117,C0178298
DB01117,C0235270
DB01117,C0438215
DB01117,C0917801
DB12553,C0020555
DB12553,C0033774
DB12553,C0151514
DB12553,C0162820
DB12553,C0162835
DB12553,C0263449
DB06436,C0000737
DB06436,C0002170
DB06436,C0002871
DB06436,C0002874
DB06436,C0002994
DB06436,C0003862
DB06436,C0004093
DB06436,C0004936
DB06436,C0005956
DB06436,C0006145
DB06436,C0008031
DB06436,C0009024
DB06436,C0009760
DB06436,C0009782
DB06436,C0009806
DB06436,C0010709
DB06436,C0011175
DB06436,C0011991
DB06436,C0013491
DB06436,C0013595
DB06436,C0014804
DB06436,C0015397
DB06436,C0015672
DB06436,C0015967
DB06436,C0017178
DB06436,C0018099
DB06436,C0018681
DB06436,C0018799
DB06436,C0018932
DB06436,C0020517
DB06436,C0020580
DB06436,C0020649
DB06436,C0021053
DB06436,C0022107
DB06436,C0022281
DB06436,C0023518
DB06436,C0025061
DB06436,C0026986
DB06436,C0026987
DB06436,C0027424
DB06436,C0027441
DB06436,C0027497
DB06436,C0027651
DB06436,C0030193
DB06436,C0030196
DB06436,C0030252
DB06436,C0030312
DB06436,C0031117
DB06436,C0031542
DB06436,C0033774
DB06436,C0034150
DB06436,C0037287
DB06436,C0038362
DB06436,C0039231
DB06436,C0040053
DB06436,C0040434
DB06436,C0041834
DB06436,C0042075
DB06436,C0042109
DB06436,C0042373
DB06436,C0042571
DB06436,C0043096
DB06436,C0085649
DB06436,C0149871
DB06436,C0149931
DB06436,C0151474
